Game ID,Date,Time,League Name,Season,Country,Home Team,Away Team,Home Logo,Away Logo,Home Q1 Score,Home Q2 Score,Home Q3 Score,Home Q4 Score,Home Total Score,Away Q1 Score,Away Q2 Score,Away Q3 Score,Away Q4 Score,Away Total Score,Game Status,Timezone
400129,2024-09-21T13:00:00+00:00,13:00,Superettan,2024-2025,Sweden,Alvik,Blackeberg,https://media.api-sports.io/basketball/teams/1219.png,https://media.api-sports.io/basketball/teams/6474.png,21,25,22,23,91,23,26,19,14,82,Game Finished,UTC
400125,2024-09-21T14:00:00+00:00,14:00,Superettan,2024-2025,Sweden,Akersberga,Wetterbygden Stars,https://media.api-sports.io/basketball/teams/6472.png,https://media.api-sports.io/basketball/teams/1207.png,20,29,15,13,77,18,24,16,21,79,Game Finished,UTC
400126,2024-09-21T14:00:00+00:00,14:00,Superettan,2024-2025,Sweden,Aros Basket,Malbas,https://media.api-sports.io/basketball/teams/6473.png,https://media.api-sports.io/basketball/teams/1719.png,18,17,21,10,66,16,14,20,20,70,Game Finished,UTC
400131,2024-09-21T14:00:00+00:00,14:00,Superettan,2024-2025,Sweden,Tureberg,Djurgarden,https://media.api-sports.io/basketball/teams/4934.png,https://media.api-sports.io/basketball/teams/1200.png,12,17,6,12,47,10,24,20,26,80,Game Finished,UTC
400130,2024-09-22T12:00:00+00:00,12:00,Superettan,2024-2025,Sweden,Ockelbo,Malbas,https://media.api-sports.io/basketball/teams/2313.png,https://media.api-sports.io/basketball/teams/1719.png,26,22,21,10,79,20,13,15,23,71,Game Finished,UTC
400304,2024-09-22T12:00:00+00:00,12:00,Superettan,2024-2025,Sweden,Huddinge,Wetterbygden Stars,https://media.api-sports.io/basketball/teams/4932.png,https://media.api-sports.io/basketball/teams/1207.png,14,19,19,20,72,26,12,20,17,75,Game Finished,UTC
400128,2024-09-22T14:00:00+00:00,14:00,Superettan,2024-2025,Sweden,AIK Basket,KFUM Fryshuset,https://media.api-sports.io/basketball/teams/1218.png,https://media.api-sports.io/basketball/teams/1224.png,20,10,14,22,66,26,19,28,24,97,Game Finished,UTC
400135,2024-09-28T13:00:00+00:00,13:00,Superettan,2024-2025,Sweden,Wetterbygden Stars,Ockelbo,https://media.api-sports.io/basketball/teams/1207.png,https://media.api-sports.io/basketball/teams/2313.png,19,26,15,22,82,11,16,24,25,76,Game Finished,UTC
400132,2024-09-28T14:00:00+00:00,14:00,Superettan,2024-2025,Sweden,Akersberga,IK Eos,https://media.api-sports.io/basketball/teams/6472.png,https://media.api-sports.io/basketball/teams/1223.png,26,22,19,20,87,10,23,11,25,69,Game Finished,UTC
400133,2024-09-28T14:00:00+00:00,14:00,Superettan,2024-2025,Sweden,Aros Basket,Tureberg,https://media.api-sports.io/basketball/teams/6473.png,https://media.api-sports.io/basketball/teams/4934.png,29,29,21,21,100,19,13,16,10,58,Game Finished,UTC
400138,2024-09-29T11:00:00+00:00,11:00,Superettan,2024-2025,Sweden,Huddinge,IK Eos,https://media.api-sports.io/basketball/teams/4932.png,https://media.api-sports.io/basketball/teams/1223.png,25,22,31,18,96,25,21,17,13,76,Game Finished,UTC
