Game ID,Date,Time,League Name,Season,Country,Home Team,Away Team,Home Logo,Away Logo,Home Q1 Score,Home Q2 Score,Home Q3 Score,Home Q4 Score,Home Total Score,Away Q1 Score,Away Q2 Score,Away Q3 Score,Away Q4 Score,Away Total Score,Game Status,Timezone
416200,2024-09-26T16:00:00+00:00,16:00,Premijer liga,2024-2025,Croatia,Split,Kvarner,https://media.api-sports.io/basketball/teams/418.png,https://media.api-sports.io/basketball/teams/1458.png,14,35,21,28,98,24,16,25,25,90,Game Finished,UTC
416201,2024-09-28T16:00:00+00:00,16:00,Premijer liga,2024-2025,Croatia,Zadar,Alkar,https://media.api-sports.io/basketball/teams/420.png,https://media.api-sports.io/basketball/teams/409.png,25,27,29,13,94,12,7,19,9,47,Game Finished,UTC
416197,2024-09-28T17:00:00+00:00,17:00,Premijer liga,2024-2025,Croatia,Cedevita Junior,Osijek,https://media.api-sports.io/basketball/teams/2582.png,https://media.api-sports.io/basketball/teams/415.png,22,27,24,22,95,19,14,19,18,70,Game Finished,UTC
416198,2024-09-28T18:00:00+00:00,18:00,Premijer liga,2024-2025,Croatia,Dubrovnik,Cibona,https://media.api-sports.io/basketball/teams/2588.png,https://media.api-sports.io/basketball/teams/410.png,25,19,15,20,79,18,23,21,22,84,Game Finished,UTC
416199,2024-09-28T18:00:00+00:00,18:00,Premijer liga,2024-2025,Croatia,GKK Sibenka,Dubrava,https://media.api-sports.io/basketball/teams/412.png,https://media.api-sports.io/basketball/teams/411.png,22,17,23,15,77,17,22,20,22,81,Game Finished,UTC
416202,2024-09-30T18:15:00+00:00,18:15,Premijer liga,2024-2025,Croatia,Dinamo Zagreb,Zabok,https://media.api-sports.io/basketball/teams/3012.png,https://media.api-sports.io/basketball/teams/419.png,17,23,18,27,96,16,20,22,27,99,After Over Time,UTC
416207,2024-10-04T17:00:00+00:00,17:00,Premijer liga,2024-2025,Croatia,Split,Dubrovnik,https://media.api-sports.io/basketball/teams/418.png,https://media.api-sports.io/basketball/teams/2588.png,23,29,22,16,90,9,14,26,10,59,Game Finished,UTC
416208,2024-10-04T18:10:00+00:00,18:10,Premijer liga,2024-2025,Croatia,Zabok,Zadar,https://media.api-sports.io/basketball/teams/419.png,https://media.api-sports.io/basketball/teams/420.png,9,18,16,11,54,20,22,22,21,85,Game Finished,UTC
416203,2024-10-04T19:00:00+00:00,19:00,Premijer liga,2024-2025,Croatia,Cibona,Cedevita Junior,https://media.api-sports.io/basketball/teams/410.png,https://media.api-sports.io/basketball/teams/2582.png,16,19,20,13,68,19,18,18,20,75,Game Finished,UTC
416205,2024-10-05T16:00:00+00:00,16:00,Premijer liga,2024-2025,Croatia,Kvarner,Alkar,https://media.api-sports.io/basketball/teams/1458.png,https://media.api-sports.io/basketball/teams/409.png,20,23,16,22,81,13,18,14,19,64,Game Finished,UTC
