Game ID,Date,Time,League Name,Season,Country,Home Team,Away Team,Home Logo,Away Logo,Home Q1 Score,Home Q2 Score,Home Q3 Score,Home Q4 Score,Home Total Score,Away Q1 Score,Away Q2 Score,Away Q3 Score,Away Q4 Score,Away Total Score,Game Status,Timezone
425349,2024-10-24T23:15:00+00:00,23:15,Liga Uruguaya,2024-2025,Uruguay,Bigua,Malvin,https://media.api-sports.io/basketball/teams/2990.png,https://media.api-sports.io/basketball/teams/2995.png,13,15,28,17,73,24,20,20,22,86,Game Finished,UTC
425352,2024-10-25T23:15:00+00:00,23:15,Liga Uruguaya,2024-2025,Uruguay,Penarol,Urupan,https://media.api-sports.io/basketball/teams/6286.png,https://media.api-sports.io/basketball/teams/3214.png,12,22,25,12,71,22,20,15,21,78,Game Finished,UTC
425353,2024-10-25T23:15:00+00:00,23:15,Liga Uruguaya,2024-2025,Uruguay,Urunday,Trouville,https://media.api-sports.io/basketball/teams/3000.png,https://media.api-sports.io/basketball/teams/2999.png,23,17,15,17,72,15,25,19,21,80,Game Finished,UTC
425350,2024-10-26T00:30:00+00:00,00:30,Liga Uruguaya,2024-2025,Uruguay,Cordon,Welcome,https://media.api-sports.io/basketball/teams/5514.png,https://media.api-sports.io/basketball/teams/3002.png,30,27,19,19,95,14,25,18,18,75,Game Finished,UTC
426212,2024-10-28T23:15:00+00:00,23:15,Liga Uruguaya,2024-2025,Uruguay,Bigua,Welcome,https://media.api-sports.io/basketball/teams/2990.png,https://media.api-sports.io/basketball/teams/3002.png,25,30,22,22,99,20,16,15,18,69,Game Finished,UTC
426213,2024-10-28T23:15:00+00:00,23:15,Liga Uruguaya,2024-2025,Uruguay,Cordon,Urupan,https://media.api-sports.io/basketball/teams/5514.png,https://media.api-sports.io/basketball/teams/3214.png,17,15,31,24,87,18,18,15,14,65,Game Finished,UTC
426214,2024-10-28T23:15:00+00:00,23:15,Liga Uruguaya,2024-2025,Uruguay,Penarol,Aguada,https://media.api-sports.io/basketball/teams/6286.png,https://media.api-sports.io/basketball/teams/2989.png,24,20,20,7,86,10,24,14,23,77,After Over Time,UTC
426215,2024-10-29T23:15:00+00:00,23:15,Liga Uruguaya,2024-2025,Uruguay,Hebraica y Macabi,Trouville,https://media.api-sports.io/basketball/teams/2994.png,https://media.api-sports.io/basketball/teams/2999.png,25,19,26,15,85,21,15,18,23,77,Game Finished,UTC
426233,2024-10-31T23:15:00+00:00,23:15,Liga Uruguaya,2024-2025,Uruguay,Bigua,Urupan,https://media.api-sports.io/basketball/teams/2990.png,https://media.api-sports.io/basketball/teams/3214.png,17,15,26,17,75,27,18,15,13,73,Game Finished,UTC
426234,2024-10-31T23:15:00+00:00,23:15,Liga Uruguaya,2024-2025,Uruguay,Penarol,Cordon,https://media.api-sports.io/basketball/teams/6286.png,https://media.api-sports.io/basketball/teams/5514.png,21,23,18,15,77,17,24,18,14,73,Game Finished,UTC
426235,2024-10-31T23:15:00+00:00,23:15,Liga Uruguaya,2024-2025,Uruguay,Urunday,Aguada,https://media.api-sports.io/basketball/teams/3000.png,https://media.api-sports.io/basketball/teams/2989.png,12,30,26,13,81,13,21,18,19,71,Game Finished,UTC
426237,2024-11-01T23:15:00+00:00,23:15,Liga Uruguaya,2024-2025,Uruguay,Malvin,Trouville,https://media.api-sports.io/basketball/teams/2995.png,https://media.api-sports.io/basketball/teams/2999.png,26,26,14,19,85,16,8,21,26,71,Game Finished,UTC
426238,2024-11-01T23:15:00+00:00,23:15,Liga Uruguaya,2024-2025,Uruguay,Nacional,Welcome,https://media.api-sports.io/basketball/teams/2996.png,https://media.api-sports.io/basketball/teams/3002.png,34,32,20,29,115,14,14,23,13,64,Game Finished,UTC
426236,2024-11-02T00:15:00+00:00,00:15,Liga Uruguaya,2024-2025,Uruguay,Hebraica y Macabi,Defensor,https://media.api-sports.io/basketball/teams/2994.png,https://media.api-sports.io/basketball/teams/2992.png,23,21,16,24,84,17,24,22,19,82,Game Finished,UTC
