Game ID,Date,Time,League Name,Season,Country,Home Team,Away Team,Home Logo,Away Logo,Home Q1 Score,Home Q2 Score,Home Q3 Score,Home Q4 Score,Home Total Score,Away Q1 Score,Away Q2 Score,Away Q3 Score,Away Q4 Score,Away Total Score,Game Status,Timezone
430761,2024-11-15T11:30:00+00:00,11:30,WCBA Women,2024-2025,China,Sichuan W,Jiangsu Phoenix W,https://media.api-sports.io/basketball/teams/2575.png,https://media.api-sports.io/basketball/teams/2570.png,27,25,20,18,90,21,20,25,9,75,Game Finished,UTC
430762,2024-11-16T11:30:00+00:00,11:30,WCBA Women,2024-2025,China,Liaoning W,Xiamen W,https://media.api-sports.io/basketball/teams/2580.png,https://media.api-sports.io/basketball/teams/6269.png,25,33,17,16,91,15,17,22,17,71,Game Finished,UTC
430763,2024-11-16T11:30:00+00:00,11:30,WCBA Women,2024-2025,China,Shanghai W,Shanxi Xing Rui W,https://media.api-sports.io/basketball/teams/2573.png,https://media.api-sports.io/basketball/teams/2574.png,22,23,17,22,84,25,16,30,14,85,Game Finished,UTC
430764,2024-11-16T11:30:00+00:00,11:30,WCBA Women,2024-2025,China,Shandong W,Zhejiang Golden Bulls W,https://media.api-sports.io/basketball/teams/2572.png,https://media.api-sports.io/basketball/teams/2579.png,18,16,13,7,54,18,20,16,29,83,Game Finished,UTC
430765,2024-11-16T11:30:00+00:00,11:30,WCBA Women,2024-2025,China,Fujian W,Xinjiang W,https://media.api-sports.io/basketball/teams/2564.png,https://media.api-sports.io/basketball/teams/2578.png,15,29,15,14,73,28,22,16,12,78,Game Finished,UTC
430766,2024-11-16T11:30:00+00:00,11:30,WCBA Women,2024-2025,China,Inner Mongolia W,Beijing W,https://media.api-sports.io/basketball/teams/2569.png,https://media.api-sports.io/basketball/teams/2563.png,26,18,14,19,93,28,18,17,14,88,After Over Time,UTC
430767,2024-11-16T11:30:00+00:00,11:30,WCBA Women,2024-2025,China,Heilongjiang W,Hefei W,https://media.api-sports.io/basketball/teams/2567.png,https://media.api-sports.io/basketball/teams/6697.png,17,23,10,17,67,14,17,21,7,59,Game Finished,UTC
430768,2024-11-16T11:30:00+00:00,11:30,WCBA Women,2024-2025,China,Hebei W,Guangdong W,https://media.api-sports.io/basketball/teams/2566.png,https://media.api-sports.io/basketball/teams/2565.png,10,13,30,11,64,21,25,15,15,76,Game Finished,UTC
430769,2024-11-17T11:30:00+00:00,11:30,WCBA Women,2024-2025,China,Tianjin W,Ganzhou W,https://media.api-sports.io/basketball/teams/2576.png,https://media.api-sports.io/basketball/teams/6696.png,15,20,23,15,73,27,16,22,23,88,Game Finished,UTC
430770,2024-11-17T11:30:00+00:00,11:30,WCBA Women,2024-2025,China,Wuhan W,Shaanxi Tianze W,https://media.api-sports.io/basketball/teams/2577.png,https://media.api-sports.io/basketball/teams/2571.png,17,21,19,16,73,26,18,19,19,82,Game Finished,UTC
