Game ID,Date,Time,League Name,Season,Country,Home Team,Away Team,Home Logo,Away Logo,Home Q1 Score,Home Q2 Score,Home Q3 Score,Home Q4 Score,Home Total Score,Away Q1 Score,Away Q2 Score,Away Q3 Score,Away Q4 Score,Away Total Score,Game Status,Timezone
384619,2024-01-22T10:00:00+00:00,10:00,Georgian Cup,2024,Georgia,Vera Tbilisi,Kutaisi,https://media.api-sports.io/basketball/teams/518.png,https://media.api-sports.io/basketball/teams/511.png,18,20,20,18,76,16,32,24,23,95,Game Finished,UTC
384620,2024-01-22T10:00:00+00:00,10:00,Georgian Cup,2024,Georgia,VSA,Batumi,https://media.api-sports.io/basketball/teams/6300.png,https://media.api-sports.io/basketball/teams/5237.png,26,22,18,18,84,19,23,21,18,81,Game Finished,UTC
384613,2024-01-22T12:00:00+00:00,12:00,Georgian Cup,2024,Georgia,Astrali,Amra,https://media.api-sports.io/basketball/teams/4888.png,https://media.api-sports.io/basketball/teams/513.png,8,13,18,24,63,20,33,24,20,97,Game Finished,UTC
384616,2024-01-22T14:00:00+00:00,14:00,Georgian Cup,2024,Georgia,Rashi,Iverioni,https://media.api-sports.io/basketball/teams/6274.png,https://media.api-sports.io/basketball/teams/6265.png,19,19,22,20,80,21,21,26,26,94,Game Finished,UTC
384618,2024-01-23T10:00:00+00:00,10:00,Georgian Cup,2024,Georgia,TSU Kutaisi,TSU,https://media.api-sports.io/basketball/teams/6003.png,https://media.api-sports.io/basketball/teams/5238.png,16,15,31,18,80,29,33,26,32,120,Game Finished,UTC
384614,2024-01-23T12:00:00+00:00,12:00,Georgian Cup,2024,Georgia,CIU,Orbi,https://media.api-sports.io/basketball/teams/3011.png,https://media.api-sports.io/basketball/teams/6002.png,22,21,15,22,80,12,14,22,28,76,Game Finished,UTC
384617,2024-01-23T14:00:00+00:00,14:00,Georgian Cup,2024,Georgia,Suchumi,Gurjaani Delta,https://media.api-sports.io/basketball/teams/6299.png,https://media.api-sports.io/basketball/teams/5674.png,15,20,8,18,61,24,27,24,19,94,Game Finished,UTC
384615,2024-01-23T16:00:00+00:00,16:00,Georgian Cup,2024,Georgia,Margveti,Rustavi,https://media.api-sports.io/basketball/teams/6441.png,https://media.api-sports.io/basketball/teams/514.png,18,18,21,26,83,24,21,12,17,74,Game Finished,UTC
384621,2024-01-25T11:00:00+00:00,11:00,Georgian Cup,2024,Georgia,Batumi,VSA,https://media.api-sports.io/basketball/teams/5237.png,https://media.api-sports.io/basketball/teams/6300.png,25,18,21,15,94,18,18,19,21,87,After Over Time,UTC
384623,2024-01-25T12:00:00+00:00,12:00,Georgian Cup,2024,Georgia,Gurjaani Delta,Suchumi,https://media.api-sports.io/basketball/teams/5674.png,https://media.api-sports.io/basketball/teams/6299.png,16,22,30,20,88,22,17,20,14,73,Game Finished,UTC
384622,2024-01-26T10:00:00+00:00,10:00,Georgian Cup,2024,Georgia,Amra,Astrali,https://media.api-sports.io/basketball/teams/513.png,https://media.api-sports.io/basketball/teams/4888.png,21,25,31,22,99,20,36,15,25,96,Game Finished,UTC
384626,2024-01-26T14:00:00+00:00,14:00,Georgian Cup,2024,Georgia,Orbi,CIU,https://media.api-sports.io/basketball/teams/6002.png,https://media.api-sports.io/basketball/teams/3011.png,23,12,32,19,86,13,12,21,24,70,Game Finished,UTC
