Game ID,Date,Time,League Name,Season,Country,Home Team,Away Team,Home Logo,Away Logo,Home Q1 Score,Home Q2 Score,Home Q3 Score,Home Q4 Score,Home Total Score,Away Q1 Score,Away Q2 Score,Away Q3 Score,Away Q4 Score,Away Total Score,Game Status,Timezone
413376,2024-09-28T13:00:00+00:00,13:00,1 Liga,2024-2025,Poland,Starogard Gdanski,GKS Tychy,https://media.api-sports.io/basketball/teams/3094.png,https://media.api-sports.io/basketball/teams/890.png,19,11,19,23,72,18,24,9,16,67,Game Finished,UTC
413377,2024-09-28T13:00:00+00:00,13:00,1 Liga,2024-2025,Poland,WKK Wroclaw,Pelplin,https://media.api-sports.io/basketball/teams/903.png,https://media.api-sports.io/basketball/teams/2273.png,29,14,20,14,77,26,20,24,15,85,Game Finished,UTC
413373,2024-09-28T16:00:00+00:00,16:00,1 Liga,2024-2025,Poland,Poli. Opolska,Lancut,https://media.api-sports.io/basketball/teams/900.png,https://media.api-sports.io/basketball/teams/896.png,23,26,26,24,99,20,19,18,28,85,Game Finished,UTC
413372,2024-09-29T13:00:00+00:00,13:00,1 Liga,2024-2025,Poland,MKKS Koszalin,Trefl Sopot II,https://media.api-sports.io/basketball/teams/3093.png,https://media.api-sports.io/basketball/teams/6526.png,26,22,15,15,78,33,19,20,21,93,Game Finished,UTC
413378,2024-09-29T13:00:00+00:00,13:00,1 Liga,2024-2025,Poland,Kotwica Kolobrzeg,Krosno,https://media.api-sports.io/basketball/teams/892.png,https://media.api-sports.io/basketball/teams/893.png,14,9,23,20,66,20,18,12,20,70,Game Finished,UTC
413374,2024-09-29T16:00:00+00:00,16:00,1 Liga,2024-2025,Poland,R. Rzeszow,Bydgoszcz,https://media.api-sports.io/basketball/teams/6525.png,https://media.api-sports.io/basketball/teams/905.png,12,10,22,5,49,25,22,18,20,85,Game Finished,UTC
413371,2024-09-29T18:00:00+00:00,18:00,1 Liga,2024-2025,Poland,Inowroclaw,Poznan,https://media.api-sports.io/basketball/teams/1631.png,https://media.api-sports.io/basketball/teams/901.png,24,19,12,26,81,19,19,15,18,71,Game Finished,UTC
413384,2024-10-01T16:00:00+00:00,16:00,1 Liga,2024-2025,Poland,Lancut,Bydgoszcz,https://media.api-sports.io/basketball/teams/896.png,https://media.api-sports.io/basketball/teams/905.png,21,24,21,20,86,15,8,14,21,58,Game Finished,UTC
413379,2024-10-02T17:00:00+00:00,17:00,1 Liga,2024-2025,Poland,HydroTruck Radom,LKS Lodz,https://media.api-sports.io/basketball/teams/909.png,https://media.api-sports.io/basketball/teams/5378.png,19,18,17,25,79,9,25,17,22,73,Game Finished,UTC
413381,2024-10-04T17:00:00+00:00,17:00,1 Liga,2024-2025,Poland,Trefl Sopot II,Slask Wroclaw II,https://media.api-sports.io/basketball/teams/6526.png,https://media.api-sports.io/basketball/teams/2274.png,20,24,22,27,93,14,17,15,30,76,Game Finished,UTC
