Game ID,Date,Time,League Name,Season,Country,Home Team,Away Team,Home Logo,Away Logo,Home Q1 Score,Home Q2 Score,Home Q3 Score,Home Q4 Score,Home Total Score,Away Q1 Score,Away Q2 Score,Away Q3 Score,Away Q4 Score,Away Total Score,Game Status,Timezone
424978,2024-10-08T01:10:00+00:00,01:10,Liga A,2024-2025,Argentina,Atenas,Boca Juniors,https://media.api-sports.io/basketball/teams/281.png,https://media.api-sports.io/basketball/teams/282.png,15,18,17,19,69,26,23,17,15,81,Game Finished,UTC
424979,2024-10-08T23:00:00+00:00,23:00,Liga A,2024-2025,Argentina,Obras Sanitarias,Platense,https://media.api-sports.io/basketball/teams/291.png,https://media.api-sports.io/basketball/teams/294.png,27,19,25,9,94,24,25,11,20,90,After Over Time,UTC
424980,2024-10-09T00:00:00+00:00,00:00,Liga A,2024-2025,Argentina,Instituto de Cordoba,Olimpico,https://media.api-sports.io/basketball/teams/288.png,https://media.api-sports.io/basketball/teams/292.png,33,27,19,20,99,19,18,18,18,73,Game Finished,UTC
424981,2024-10-09T00:30:00+00:00,00:30,Liga A,2024-2025,Argentina,Union De Santa Fe,San Lorenzo,https://media.api-sports.io/basketball/teams/3115.png,https://media.api-sports.io/basketball/teams/297.png,16,25,14,13,68,25,14,10,14,63,Game Finished,UTC
424982,2024-10-09T23:00:00+00:00,23:00,Liga A,2024-2025,Argentina,Ferro,Penarol,https://media.api-sports.io/basketball/teams/285.png,https://media.api-sports.io/basketball/teams/293.png,16,23,16,22,84,23,19,15,20,82,After Over Time,UTC
424983,2024-10-11T00:00:00+00:00,00:00,Liga A,2024-2025,Argentina,Independiente de Oliva,Olimpico,https://media.api-sports.io/basketball/teams/5593.png,https://media.api-sports.io/basketball/teams/292.png,20,36,26,22,104,15,23,17,17,72,Game Finished,UTC
425064,2024-10-12T00:00:00+00:00,00:00,Liga A,2024-2025,Argentina,Gimnasia,Obras Sanitarias,https://media.api-sports.io/basketball/teams/286.png,https://media.api-sports.io/basketball/teams/291.png,23,20,28,18,89,20,18,20,33,91,Game Finished,UTC
425065,2024-10-12T00:30:00+00:00,00:30,Liga A,2024-2025,Argentina,Regatas,Instituto de Cordoba,https://media.api-sports.io/basketball/teams/296.png,https://media.api-sports.io/basketball/teams/288.png,29,24,18,11,82,25,24,11,17,77,Game Finished,UTC
424984,2024-10-12T01:05:00+00:00,01:05,Liga A,2024-2025,Argentina,Platense,Penarol,https://media.api-sports.io/basketball/teams/294.png,https://media.api-sports.io/basketball/teams/293.png,15,15,23,19,72,23,9,25,18,75,Game Finished,UTC
425066,2024-10-12T14:30:00+00:00,14:30,Liga A,2024-2025,Argentina,Boca Juniors,Zarate,https://media.api-sports.io/basketball/teams/282.png,https://media.api-sports.io/basketball/teams/6125.png,25,23,28,12,88,9,18,15,19,61,Game Finished,UTC
425157,2024-10-13T23:00:00+00:00,23:00,Liga A,2024-2025,Argentina,Gimnasia,Independiente de Oliva,https://media.api-sports.io/basketball/teams/286.png,https://media.api-sports.io/basketball/teams/5593.png,23,26,16,32,97,29,14,18,22,83,Game Finished,UTC
425158,2024-10-14T00:00:00+00:00,00:00,Liga A,2024-2025,Argentina,San Martin,Instituto de Cordoba,https://media.api-sports.io/basketball/teams/298.png,https://media.api-sports.io/basketball/teams/288.png,17,14,16,7,54,21,28,13,14,76,Game Finished,UTC
425159,2024-10-15T00:00:00+00:00,00:00,Liga A,2024-2025,Argentina,Penarol,Obera TC,https://media.api-sports.io/basketball/teams/293.png,https://media.api-sports.io/basketball/teams/2366.png,25,15,15,23,78,23,24,25,25,97,Game Finished,UTC
425160,2024-10-15T01:00:00+00:00,01:00,Liga A,2024-2025,Argentina,Olimpico,Regatas,https://media.api-sports.io/basketball/teams/292.png,https://media.api-sports.io/basketball/teams/296.png,24,27,20,18,89,18,16,27,25,86,Game Finished,UTC
